AvgDialog_18766_Content_1,aenz,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,8.0,AvgDialog,Content,,门,문
AvgDialog_18766_Content_2,aenK,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,9.0,AvgDialog,Content,,人们说，在「祂」的迷宫里，迷失的可不止是方向。,"사람들은 말한다. 「그분」의 미궁에서 잃어버리는 것은, 방향만이 아니라고."
AvgDialog_18766_Content_3,aenV,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,10.0,AvgDialog,Content,,名字、家乡、爱人……所有重要的、不重要的一切，都会被全部抛下。,"이름, 고향, 연인... 사소한 것부터 중요한 것까지 전부 잃게 될 것이라고."
AvgDialog_18766_Content_4,aeog,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,11.0,AvgDialog,Content,,从此以后，你只剩下一个身份：<Red:祂的子嗣>。,남는 것은 단 한 가지. <Red:그분의 자손>이라는 신분 뿐.
AvgDialog_18766_Content_5,aeor,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,12.0,AvgDialog,Content,女学生A,<Shake:子、子嗣？>,"<Shake:자, 자손?>"
AvgDialog_18766_Content_6,aeoC,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,13.0,AvgDialog,Content,女学生B,是的。密密麻麻的子嗣们，就像苍白的潮水，从四面八方涌进迷宫。,응. 수많은 자손들이 창백한 파도처럼 사방에서 미궁으로 밀려 들어온대.
AvgDialog_18766_Content_7,aeoN,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,14.0,AvgDialog,Content,女学生B,进入迷宫的通道无处不在。墙壁里、下水道里、以及我们现在所在的……,"미궁으로 들어가는 통로는 어디에나 있어. 벽 속, 하수도 안, 그리고 지금 우리가 서 있는..."
AvgDialog_18766_Content_8,aeoY,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,15.0,AvgDialog,Content,女学生B,<Blue:市立图书馆>地下的暗门里。,<Blue:시립 도서관> 지하의 숨겨진 문 뒤.
AvgDialog_18766_Content_9,aeoZ,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,16.0,AvgDialog,Content,女学生A,<Shake:想、想不到真有这样的地方……那些传说都是真的……>,"<Shake:사, 상상도 못 했어. 정말 이런 곳이 있다니... 그 전설들은 모두 진짜였구나...>"
AvgDialog_18766_Content_10,aenA,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,17.0,AvgDialog,Content,女学生B,准备好了吗，@1？一起推开它吧。,"준비됐어, @1? 같이 열어보자."
AvgDialog_18766_Content_11,aenB,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,18.0,AvgDialog,Content,,吱——呀——,끼이익—
AvgDialog_18766_Content_12,aenC,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,19.0,AvgDialog,Content,玩家,<Big:！！！>,<Big:!!!>
AvgDialog_18766_Content_13,aenD,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,20.0,AvgDialog,Content,玩家,这是……什么地方……？,여기는... 어디지...?
AvgDialog_18766_Content_14,aenE,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,21.0,AvgDialog,Content,阿格里帕？,是你这辈子剩下的时间都要乖乖待着的地方。,네가 앞으로의 인생을 얌전히 지내야 할 곳이지.
AvgDialog_18766_Content_15,aenF,avgV1.0阿格里帕小型支线_AvgDialog_C_M.csv,22.0,AvgDialog,Content,,少女笑吟吟地坐在中空的台面上，双手托腮，翘起的右腿百无聊赖地晃动着。,"소녀는 씨익 웃으며 빈 탁자 위에 앉아, 양손으로 턱을 괸 채 심심한 듯 오른쪽 다리를 흔들고 있었다."
