Activity_67746_ActivityTips,abcj,h活动_Activity_A.csv,80,Activity,ActivityTips,,<Title:活动简介>\n1、活动期间，守密人可通过限时玩法「最终测试」和「成就奖励」收集活动货币「终末指针」，「终末指针」可在「回声」中兑换丰厚奖励，包括活动限定SR命轮「真理之门」、「无垢之芯」、「流明之芯」、「贤石碎屑」、「拟态凝晶」等。\n2、活动期间，完成「成就奖励」的任务可获得活动限定头像「以银钥之名：塔薇」、活动限定SR命轮「真理之门」、银芯和大量活动货币「终末指针」。\n\n<Title:活动时间>\n1、11 月 3 日 9:00 - 11 月 17 日 9:00（GMT+8），所有活动内容均可参与。\n2、11 月 17 日 9:00 - 11 月 24 日 9:00（GMT+8），仅保留「回声」和「成就奖励」，其他内容均已结束不可参与。\n\n<Title: 最终测试>\n1、「最终测试」包含 9 个关卡，每天自动开放 1 个。\n2、每次挑战将消耗 「灵啡肽」× 120 ，挑战不同的关卡除了获得不同的素材掉落外，还将获得活动货币「终末指针」。\n3、本次活动关卡为直接战斗的素材关卡，通关后可重现！每次「重现」消耗 「灵啡肽」× 120 。\n4、请注意：使用「重现」功能时，无法获得同调率。\n\n<Title: 终末指针加成>\n1、守密人拥有特定唤醒体或命轮（不要求上阵）可以使「最终测试」关卡任务报酬中的「终末指针」获得额外的掉落加成（包括重现），具体加成如下：\n·唤醒体「塔薇」：启灵0/1/2/3及以上，加成20%/30%/40%/50%\n·SSR命轮「隐世的转轮」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n·SR命轮「真理之门」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n2、不同唤醒体或命轮的「终末指针加成」以叠加的方式结算。\n3、特别的，癫狂难度首通挑战奖励不会受到「终末指针加成」影响。\n\n<Title: 回声>\n1、「回声」仅在 11 月 3 日 9:00 - 11 月 24 日 9:00（GMT+8）期间开放。\n2、11 月 24 日 9:00（GMT+8）后，剩余未兑换的「终末指针」将按照每个兑换「蔷薇金券」× 40 的比例进行回收，请守密人注意查收邮件。,<Title:イベント概要>\n1、イベント期間中、守秘者は期間限定の「最終試験」と「達成報酬」を通じてイベント通貨「終末の指針」を収集できます。「終末の指針」は「遥かな残響」で豪華な報酬と交換でき、限定SR命輪「真理の門」、ヘブンズコア、ルミナスコア、賢石の破片、擬態凝晶などが含まれます。\n2、イベント期間中、「達成報酬」の任務を完了すると、限定アイコン「銀の鍵の名のもとに：タヴィ」、限定SR命輪「真理の門」、シルバーコアと大量イベント通貨「終末の指針」を獲得できます。\n\n<Title:イベント期間>\n1、11月18日15:00 - 12月2日15:00、すべてのイベント内容に参加可能です。\n2、12月2日15:00 - 12月9日15:00、参加できるのは「遥かな残響」と「達成報酬」のみです。\n\n<Title:最終試験>\n1、「最終試験」には9つのステージがあり、毎日1つ自動で解放されます。\n2、各挑戦にはエンフェリン×20を消費し、ステージ毎に異なる素材ドロップと、イベント通貨「終末の指針」を獲得できます。\n3、各ステージは直接戦闘式で、ステージクリア後にそのステージの「リプレイ」機能が解放されます！「リプレイ」にはエンフェリン×120を消費します。\n※注意：「リプレイ」機能を使用すると同調率を獲得できません。\n\n<Title:終末の指針ボーナス>\n1、特定の覚醒体や命輪を所持すると適用されます。（参戦は不要）「最終試験」ステージ報酬のイベント通貨「終末の指針」の追加ドロップボーナスが得られます。（リプレイを含む）\n具体的なボーナスは以下の通り：\n・覚醒体「タヴィ」：霊知啓発0/1/2/3以上、ボーナス20%/30%/40%/50%\n・SSR命輪「隠世の輪廻」：強化0/1/2/3以上、ボーナス20%/30%/40%/50%\n・SR運命の札「真理の扉」：強化0/1/2/3以上、ボーナス20%/30%/40%/50%\n2、異なる覚醒体や命輪の「終末の指針ボーナス」は累計で計算されます。\n3、特に、超難度の初回クリア報酬は「終末針ボーナス」の影響を受けません。\n\n<Title:遥かな残響>\n1、「遥かな残響」は11月18日15:00 - 12月2日15:00の期間にのみ開放されます。\n2、12月9日15:00以降、未交換の「終末針」は、1つにつき「薔薇金券×40」の比率で回収されますので、守秘者はメールをご確認ください。
Activity_67746_UnlockConditionExplanation,abcl,h活动_Activity_A.csv,80,Activity,UnlockConditionExplanation,,完成 「调查行动」2-9·普通 后解锁,「調査」2–9·ノーマル クリア後に解放
Activity_67746_ActivityStageEndContent,abci,h活动_Activity_A.csv,80,Activity,ActivityStageEndContent,,活动已结束，当前仅可参与「回声」,イベントは終了し、現在は「遥かな残響」のみ参加可能です。
Activity_71098_ActivityName,abek,h活动_Activity_A.csv,101,Activity,ActivityName,,半步之隔·复刻,半歩の隔たり・復刻
Activity_71098_ActivityTips,aben,h活动_Activity_A.csv,101,Activity,ActivityTips,,<Title:活动简介>\n活动期间，守密人可通过限时玩法「虚无之门」和「成就奖励」收集活动货币「人偶零件」，「人偶零件」可在「师长的教诲」中换取奖励，包括活动限定SR命轮「牧羊人的手杖」、流明之芯、无垢之芯、贤石碎屑、拟态凝晶等。\n\n<Title:虚无之门>\n1、「虚无之门」包含 9 个无需探索直接战斗的素材关卡，每天开放 1 个。\n2、每次挑战将消耗 「灵啡肽」× 120 ，挑战成功将获得培养素材和活动货币。\n3、关卡通关后，解锁该关卡的「重现」功能。请注意：使用「重现」功能时，无法获得同调率。\n4、可以使用校友会助战来帮助你更轻松地通关。\n\n<Title:人偶零件加成>\n1、守密人拥有特定唤醒体或命轮（不要求上阵）可以使「虚无之门」关卡任务报酬中的「人偶零件」获得额外的掉落加成（包括重现），具体加成如下：\n·唤醒体「熔毁·朵尔」：启灵0/1/2/3及以上，加成20%/30%/40%/50%\n·SSR命轮「坠入虚无的人偶」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n·SR命轮「牧羊人的手杖」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n2、不同唤醒体或命轮的「人偶零件加成」以叠加的方式结算。 \n3、特别的，癫狂难度首通挑战奖励不会受到上述加成影响。\n\n<Title: 师长的教诲>\n1、每次「交换零件」将消耗 750「人偶零件」，随机获得「师长的教诲」中的五个物品奖励。\n2、「师长的教诲」的物品奖励分为「特殊物品」和「普通物品」两种，重置时可以使特殊物品奖励的剩余数量重置至上限，具体规则为：\n（1）前 5 次重置：当「特殊物品」无剩余数量后，守密人可以选择重置，重置后会将「特殊物品」和「普通物品」的剩余数量重置至上限；也可以选择继续交换，当「普通物品」也无剩余数量后，须进行重置才可以继续交换。\n（2）第 6 次及之后重置：当「普通物品」无剩余数量后才可以进行重置，重置会将「普通物品」的剩余数量重置至上限，「特殊物品」不再重置。\n\n<Title:活动时间>\n1、6 月 16 日 9:00 - 6 月 30 日 9:00（GMT+8），活动简介中的所有内容均可参与。\n2、6 月 30 日 9:00 - 7 月 7 日 9:00（GMT+8），仅保留「师长的教诲」和「成就奖励」，其他内容均已结束不可参与。\n3、7 月 7 日 9:00（GMT+8）后，剩余未兑换的「人偶零件」将按照每个兑换「蔷薇金券」× 40 的比例进行回收，请守密人注意查收邮件。,<Title:イベント概要>\n1、イベント期間中、守秘者は期間限定の「虚無の扉」と「達成報酬」を通じてイベント通貨「人形パーツ」を集めることができます。「人形パーツ」は「師長の教え」にて、イベント限定のSR命輪「羊飼いの杖」やルミナスコア、ヘブンズコア、賢石の破片、擬態凝晶などの報酬と交換できます。\n\n<Title:虚無の扉>\n1、「虚無の扉」には探索なしで直接戦闘を行う9つのステージがあり、毎日自動的に1つ解放されます。\n2、各挑戦には「エンフェリン」×120を消費し、クリア時に素材とイベント通貨を獲得できます。\n3、ステージをクリアすると、そのステージの「リプレイ」機能が解放されます。注意：リプレイ機能を使用する場合、同調率は獲得できません。\n4、フレンドの救援で、より簡単にクリアすることができます。\n\n<Title:人形パーツボーナス>\n1、守秘者が特定の覚醒体や命輪を所持している場合（編成は不要）、「虚無の扉」ステージ報酬の「人形パーツ」は、追加のドロップボーナス（リプレイを含む）を獲得できます。\n具体的なボーナスは以下の通り：\n・覚醒体「溶壊・ドール」：霊知啓発0/1/2/3以上で、ボーナス20%/30%/40%/50%\n・SSR命輪「虚無に堕ちた人形」：強化0/1/2/3以上で、ボーナス20%/30%/40%/50%\n・SR命輪「羊飼いの杖」：強化0/1/2/3以上で、ボーナス20%/30%/40%/50%\n2、異なる覚醒体や命輪の「人形パーツボーナス」は加算方式で計算されます。 \n3、超難度の初クリア報酬は、上記のボーナスの影響を受けません。\n\n<Title:師の教え>\n1、「パーツ交換」は１回に付き「人形パーツ」×750を消費し、「師の教え」からランダムに5つのアイテム報酬を獲得できます。\n3、「師の教え」のアイテム報酬は「特別アイテム」と「通常アイテム」に分かれています。リセット時に特別アイテム報酬の残数を上限まで戻すことができます。\n具体的なルールは以下の通り：\n（1）最初の5回のリセット：特別アイテムが残数がなくなった場合、守秘者はリセットを選択できます。リセットすると、「特別アイテム」と「通常アイテム」の残数が上限まで戻ります。または、交換を続行することを選択できます。「通常アイテム」の残数もなくなった場合、交換を続行するにはリセットが必要です。\n（2）6回目以降のリセット：「通常アイテム」の残数がなくなるとリセットできます。リセットすると「通常アイテム」の残数が上限まで戻り、「特別アイテム」はリセットされません。\n\n<Title:イベント時間>\n1、2月10日15:00 - 2月24日15:00、イベント概要のすべてのコンテンツに参加できます。\n2、2月24日15:00 - 3月3日15:00、「師の教え」と「達成報酬」のみが利用可能です。その他のコンテンツは終了となり、参加できません。\n3、3月3日15:00以降、未交換の「人形パーツ」は「薔薇金券×40」の割合で回収されますので、守秘者はメールを確認してください。
Activity_56429_ActivityName,aaDC,h活动_Activity_A.csv,119,Activity,ActivityName,,半步之隔,半歩の隔たり
Activity_56429_ActivityTips,aaDF,h活动_Activity_A.csv,119,Activity,ActivityTips,,<Title:活动简介>\n活动期间，守密人可通过限时玩法「虚无之门」和「成就奖励」收集活动货币「人偶零件」，「人偶零件」可在「师长的教诲」中换取奖励，包括活动限定SR命轮「牧羊人的手杖」、流明之芯、无垢之芯、贤石碎屑、拟态凝晶等。\n\n<Title:虚无之门>\n1、「虚无之门」包含 9 个无需探索直接战斗的素材关卡，每天开放 1 个。\n2、每次挑战将消耗 「灵啡肽」× 120 ，挑战成功将获得培养素材和活动货币。\n3、关卡通关后，解锁该关卡的「重现」功能。请注意：使用「重现」功能时，无法获得同调率。\n4、可以使用校友会助战来帮助你更轻松地通关。\n\n<Title:人偶零件加成>\n1、守密人拥有特定唤醒体或命轮（不要求上阵）可以使「虚无之门」关卡任务报酬中的「人偶零件」获得额外的掉落加成（包括重现），具体加成如下：\n·唤醒体「熔毁·朵尔」：启灵0/1/2/3及以上，加成20%/30%/40%/50%\n·SSR命轮「坠入虚无的人偶」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n·SR命轮「牧羊人的手杖」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n2、不同唤醒体或命轮的「人偶零件加成」以叠加的方式结算。 \n3、特别的，癫狂难度首通挑战奖励不会受到上述加成影响。\n\n<Title: 师长的教诲>\n1、每次「交换零件」将消耗 750「人偶零件」，随机获得「师长的教诲」中的五个物品奖励。\n2、「师长的教诲」的物品奖励分为「特殊物品」和「普通物品」两种，重置时可以使特殊物品奖励的剩余数量重置至上限，具体规则为：\n（1）前 5 次重置：当「特殊物品」无剩余数量后，守密人可以选择重置，重置后会将「特殊物品」和「普通物品」的剩余数量重置至上限；也可以选择继续交换，当「普通物品」也无剩余数量后，须进行重置才可以继续交换。\n（2）第 6 次及之后重置：当「普通物品」无剩余数量后才可以进行重置，重置会将「普通物品」的剩余数量重置至上限，「特殊物品」不再重置。\n\n<Title:活动时间>\n1、2 月 17 日 9:00 - 3 月 3 日 9:00（GMT+8），活动简介中的所有内容均可参与。\n2、3 月 3 日 9:00 - 3 月 10 日 9:00（GMT+8），仅保留「师长的教诲」和「成就奖励」，其他内容均已结束不可参与。\n3、3 月 10 日 9:00（GMT+8）后，剩余未兑换的「人偶零件」将按照每个兑换「蔷薇金券」× 40 的比例进行回收，请守密人注意查收邮件。,<Title:イベント概要>\n1、イベント期間中、守秘者は期間限定の「虚無の扉」と「達成報酬」を通じてイベント通貨「人形パーツ」を集めることができます。「人形パーツ」は「師長の教え」にて、イベント限定のSR命輪「羊飼いの杖」やルミナスコア、ヘブンズコア、賢石の破片、擬態凝晶などの報酬と交換できます。\n\n<Title:虚無の扉>\n1、「虚無の扉」には探索なしで直接戦闘を行う9つのステージがあり、毎日自動的に1つ解放されます。\n2、各挑戦には「エンフェリン」×120を消費し、クリア時に素材とイベント通貨を獲得できます。\n3、ステージをクリアすると、そのステージの「リプレイ」機能が解放されます。注意：リプレイ機能を使用する場合、同調率は獲得できません。\n4、フレンドの救援で、より簡単にクリアすることができます。\n\n<Title:人形パーツボーナス>\n1、守秘者が特定の覚醒体や命輪を所持している場合（編成は不要）、「虚無の扉」ステージ報酬の「人形パーツ」は、追加のドロップボーナス（リプレイを含む）を獲得できます。\n具体的なボーナスは以下の通り：\n・覚醒体「溶壊・ドール」：霊知啓発0/1/2/3以上で、ボーナス20%/30%/40%/50%\n・SSR命輪「虚無に堕ちた人形」：強化0/1/2/3以上で、ボーナス20%/30%/40%/50%\n・SR命輪「羊飼いの杖」：強化0/1/2/3以上で、ボーナス20%/30%/40%/50%\n2、異なる覚醒体や命輪の「人形パーツボーナス」は加算方式で計算されます。 \n3、超難度の初クリア報酬は、上記のボーナスの影響を受けません。\n\n<Title:師の教え>\n1、「パーツ交換」は１回に付き「人形パーツ」×750を消費し、「師の教え」からランダムに5つのアイテム報酬を獲得できます。\n3、「師の教え」のアイテム報酬は「特別アイテム」と「通常アイテム」に分かれています。リセット時に特別アイテム報酬の残数を上限まで戻すことができます。\n具体的なルールは以下の通り：\n（1）最初の5回のリセット：特別アイテムが残数がなくなった場合、守秘者はリセットを選択できます。リセットすると、「特別アイテム」と「通常アイテム」の残数が上限まで戻ります。または、交換を続行することを選択できます。「通常アイテム」の残数もなくなった場合、交換を続行するにはリセットが必要です。\n（2）6回目以降のリセット：「通常アイテム」の残数がなくなるとリセットできます。リセットすると「通常アイテム」の残数が上限まで戻り、「特別アイテム」はリセットされません。\n\n<Title:イベント時間>\n1、2月17日15:00 - 3月2日15:00、イベント概要のすべてのコンテンツに参加できます。\n2、3月3日15:00 - 3月10日15:00、「師の教え」と「達成報酬」のみが利用可能です。その他のコンテンツは終了となり、参加できません。\n3、3月10日15:00以降、未交換の「人形パーツ」は「薔薇金券×40」の割合で回収されますので、守秘者はメールを確認してください。
Activity_56434_ActivityTips,aaEj,h活动_Activity_A.csv,128,Activity,ActivityTips,,<Title:活动简介>\n1、活动期间，守密人可通过限时玩法「最终测试」和「成就奖励」收集活动货币「终末指针」，「终末指针」可在「回声」中兑换丰厚奖励，包括活动限定SR命轮「真理之门」、「无垢之芯」、「流明之芯」、「贤石碎屑」、「拟态凝晶」等。\n2、活动期间，完成「成就奖励」的任务可获得活动限定头像「以银钥之名：塔薇」、活动限定SR命轮「真理之门」、银芯和大量活动货币「终末指针」。\n\n<Title:活动时间>\n1、11 月 18 日 9:00 - 12 月 2 日 9:00（GMT+8），所有活动内容均可参与。\n2、12 月 2 日 9:00 - 12 月 9 日 9:00（GMT+8），仅保留「回声」和「成就奖励」，其他内容均已结束不可参与。\n\n<Title: 最终测试>\n1、「最终测试」包含 9 个关卡，每天自动开放 1 个。\n2、每次挑战将消耗 「灵啡肽」× 120 ，挑战不同的关卡除了获得不同的素材掉落外，还将获得活动货币「终末指针」。\n3、本次活动关卡为直接战斗的素材关卡，通关后可重现！每次「重现」消耗 「灵啡肽」× 120 。\n4、请注意：使用「重现」功能时，无法获得同调率。\n\n<Title: 终末指针加成>\n1、守密人拥有特定唤醒体或命轮（不要求上阵）可以使「最终测试」关卡任务报酬中的「终末指针」获得额外的掉落加成（包括重现），具体加成如下：\n·唤醒体「塔薇」：启灵0/1/2/3及以上，加成20%/30%/40%/50%\n·SSR命轮「隐世的转轮」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n·SR命轮「真理之门」：叠位0/1/2/3及以上，加成20%/30%/40%/50%\n2、不同唤醒体或命轮的「终末指针加成」以叠加的方式结算。\n3、特别的，癫狂难度首通挑战奖励不会受到「终末指针加成」影响。\n\n<Title: 回声>\n1、「回声」仅在 11 月 18 日 9:00 - 12 月 9 日 9:00（GMT+8）期间开放。\n2、12 月 9 日 9:00（GMT+8）后，剩余未兑换的「终末指针」将按照每个兑换「蔷薇金券」× 40 的比例进行回收，请守密人注意查收邮件。,<Title:イベント概要>\n1、イベント期間中、守秘者は期間限定の「最終試験」と「達成報酬」を通じてイベント通貨「終末の指針」を収集できます。「終末の指針」は「遥かな残響」で豪華な報酬と交換でき、限定SR命輪「真理の門」、ヘブンズコア、ルミナスコア、賢石の破片、擬態凝晶などが含まれます。\n2、イベント期間中、「達成報酬」の任務を完了すると、限定アイコン「銀の鍵の名のもとに：タヴィ」、限定SR命輪「真理の門」、シルバーコアと大量イベント通貨「終末の指針」を獲得できます。\n\n<Title:イベント期間>\n1、11月18日15:00 - 12月2日15:00、すべてのイベント内容に参加可能です。\n2、12月2日15:00 - 12月9日15:00、参加できるのは「遥かな残響」と「達成報酬」のみです。\n\n<Title:最終試験>\n1、「最終試験」には9つのステージがあり、毎日1つ自動で解放されます。\n2、各挑戦にはエンフェリン×20を消費し、ステージ毎に異なる素材ドロップと、イベント通貨「終末の指針」を獲得できます。\n3、各ステージは直接戦闘式で、ステージクリア後にそのステージの「リプレイ」機能が解放されます！「リプレイ」にはエンフェリン×120を消費します。\n※注意：「リプレイ」機能を使用すると同調率を獲得できません。\n\n<Title:終末の指針ボーナス>\n1、特定の覚醒体や命輪を所持すると適用されます。（参戦は不要）「最終試験」ステージ報酬のイベント通貨「終末の指針」の追加ドロップボーナスが得られます。（リプレイを含む）\n具体的なボーナスは以下の通り：\n・覚醒体「タヴィ」：霊知啓発0/1/2/3以上、ボーナス20%/30%/40%/50%\n・SSR命輪「隠世の輪廻」：強化0/1/2/3以上、ボーナス20%/30%/40%/50%\n・SR運命の札「真理の扉」：強化0/1/2/3以上、ボーナス20%/30%/40%/50%\n2、異なる覚醒体や命輪の「終末の指針ボーナス」は累計で計算されます。\n3、特に、超難度の初回クリア報酬は「終末針ボーナス」の影響を受けません。\n\n<Title:遥かな残響>\n1、「遥かな残響」は11月18日15:00 - 12月2日15:00の期間にのみ開放されます。\n2、12月9日15:00以降、未交換の「終末針」は、1つにつき「薔薇金券×40」の比率で回収されますので、守秘者はメールをご確認ください。
Activity_56434_ActivityStageEndContent,aaEi,h活动_Activity_A.csv,128,Activity,ActivityStageEndContent,,活动已结束，当前仅可参与「回声」,イベントは終了し、現在は「遥かな残響」のみ参加可能です。
AvgDialog_81276_Content_1,bqJA,avgV1.4繁衍狂欢_AvgDialog_C_M.csv,1164,AvgDialog,Content,,于夜晚的酣眠中，你感到一股奇怪的痒意，就像有人在用羽毛轻轻挠着你的肌肤。,夜更け、ぐっすり眠っていたあなたは、何かで肌をくすぐられるような、むずむずした奇妙な感覚に目を覚ました。
